"f_target","b1","design","rho_target","a1","a2","b2","c1","c2","a0","b0","c0","sigma_eY","rho_U","rho_V","rho_total","rho_rel_U","bias","f_achieved","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_N_fit2","se_N_fit2","power_N_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_N_fit4","se_N_fit4","power_N_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_N_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_N_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.9,0.3,"D2_varyA1Rho",0.2,0.2,0.2,0.3,0.1,0.9,0,0,0,1,0.02,0.18,0.2,0.1,0.06,0.9,0.364085448678093,0.03358119425223,1,0.360485220012867,0.0343441732036952,1,0.017032655473493,0.0335389027236833,0.078,0.367275725889271,0.034343679265514,1,-0.0150836461220395,0.0334845846143763,0.068,0.363685613513682,0.0343248090230113,1,0.162332135455214,0.076811602150055,0.556,-0.16037103774696,0.0765341692194562,0.546,0.0357980292506908,0.0367593820994819,0.0340775714661511,0.0369208734266357,0.0331478490583257,0.0368671641815872,0.0861195786322157,0.0830047870492359,0.064085448678093,0.0604852200128672,0.0672757258892713,0.063685613513682,"sim","classical","t",3,1000,1000,314
0.9,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.05,0.45,0,0,0,1,0.02,0.18,0.2,0.1,0.12,0.9,0.425577468193328,0.032893600642293,1,0.427678303585652,0.0336541845711167,1,-0.0100287075147498,0.0336431432368126,0.0500000000000001,0.450453182467498,0.0360104038681227,1,-0.0590492233192141,0.0353161831724523,0.398,0.450032007911063,0.0360367372134751,1,0.0167459981481017,0.0371220820289438,0.07,-0.0665059842599542,0.0389753482243016,0.423,0.0390059356443045,0.0400110966914633,0.0328310763145723,0.0440473079584778,0.0359780875736235,0.0440273529669097,0.0367702307981124,0.0398418560937879,0.125577468193328,0.127678303585652,0.150453182467498,0.150032007911063,"sim","classical","t",3,1000,1000,314
0.9,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.0333333333333333,0.3,0,0,0,1,0.02,0.18,0.2,0.1,0.18,0.9,0.481292369013977,0.0320358722482081,1,0.48719793327185,0.0327460969366597,1,-0.0288096246392713,0.0333392646620178,0.14,0.584802039966683,0.0398347202722871,1,-0.170217978112814,0.039708621191207,0.979,0.584743849787504,0.0398679363117771,1,0.00483467436923192,0.0340276361364504,0.053,-0.171676962264146,0.0408713148878859,0.977,0.033238961769649,0.0344844228337258,0.0347512626118906,0.0477408518013189,0.0434102425374688,0.0478162446458493,0.0353855990359389,0.044482749900516,0.181292369013977,0.18719793327185,0.284802039966683,0.284743849787504,"sim","classical","t",3,1000,1000,314
0.9,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.1,0.9,0,0,0,1,0.04,0.36,0.4,0.1,0.12,0.9,0.422439200298166,0.0330053502225635,1,0.432716016798408,0.0361775985573779,1,-0.0237733433514523,0.0356945655448592,0.127,0.447356674805587,0.0361147648249142,1,-0.0591401912996715,0.0355539857927398,0.402,0.440767761466877,0.0362832268131668,1,0.133574884883085,0.0767041874688537,0.421,-0.176702439049697,0.076352272778042,0.651,0.037073045717567,0.0421268344657497,0.0382766001219148,0.0431384453030468,0.0383382959409293,0.0428112237378799,0.0790248489206331,0.07731714989903,0.122439200298166,0.132716016798408,0.147356674805587,0.140767761466877,"sim","classical","t",3,1000,1000,314
0.9,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0.0666666666666667,0.6,0,0,0,1,0.04,0.36,0.4,0.1,0.18,0.9,0.481484085835789,0.0322425591311593,1,0.507997144354481,0.0352907044080574,1,-0.0650835423116548,0.0356598521736779,0.456,0.586863099654537,0.0401157173470865,1,-0.172842079183349,0.0399449535240538,0.982,0.585979872035596,0.0402177753669713,1,0.0151396855987321,0.0409508335678224,0.061,-0.181400720894906,0.0461477261033812,0.97,0.0350060933013759,0.0391065278671525,0.0375241098093095,0.0475320434104587,0.0425824128188997,0.0476466472141458,0.0412446134566217,0.0479223077441922,0.181484085835789,0.207997144354481,0.286863099654537,0.285979872035596,"sim","classical","t",3,1000,1000,314
0.9,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.1,0.9,0,0,0,1,0.06,0.54,0.6,0.1,0.18,0.9,0.479022789917621,0.0323298192851038,1,0.556089112292176,0.0404918398835088,1,-0.126027493231662,0.0404461763159056,0.875,0.584598081660315,0.040211486305636,1,-0.173255110788198,0.0400643557977903,0.98,0.577211668108093,0.0408831382768249,1,0.0780421373365182,0.0764572923294884,0.191,-0.239047685058378,0.0759391621212285,0.883,0.0346942783686139,0.0491375422622914,0.0442335690312436,0.0499853999764996,0.0436058622518192,0.0506793366565913,0.080065260748007,0.0784398427603903,0.179022789917621,0.256089112292176,0.284598081660315,0.277211668108093,"sim","classical","t",3,1000,1000,314
0.95,0.3,"D2_varyA1Rho",0.2,0.2,0.2,0.3,0.0499999999999999,0.95,0,0,0,1,0.00999999999999999,0.19,0.2,0.0499999999999999,0.06,0.95,0.363238849362211,0.0333876033042112,1,0.363313988761422,0.034142365252947,1,0.000177994693559997,0.0335659099933235,0.053,0.366560194669446,0.0341379753064587,1,-0.015274804986721,0.0335198470753259,0.074,0.36491814202636,0.0341411982087754,1,0.155077954390837,0.1082047723987,0.296,-0.162332632514366,0.107955382964113,0.327,0.03675858681761,0.0373830055430604,0.0338769449516802,0.0375134642380825,0.0337393210061739,0.0374149901614043,0.112597385953684,0.111850910480932,0.0632388493622108,0.0633139887614222,0.0665601946694457,0.0649181420263598,"sim","classical","t",3,1000,1000,314
0.95,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.025,0.475,0,0,0,1,0.00999999999999999,0.19,0.2,0.0499999999999999,0.12,0.95,0.424587616435077,0.0329124665015968,1,0.42886622971193,0.0336689835682933,1,-0.0201775230389009,0.0337984613190756,0.093,0.449756618885519,0.0360423944184329,1,-0.0595616508925499,0.0355214221985346,0.395,0.449677135489884,0.0360636686819315,1,0.00642771667798911,0.0378573342487747,0.0489999999999999,-0.0625692019619635,0.0397782513299144,0.365,0.0377355907338091,0.0389426431026148,0.0337652164206795,0.043455407394747,0.0376620675987776,0.043512203449146,0.0378329868685355,0.042169680107455,0.124587616435077,0.12886622971193,0.149756618885519,0.149677135489884,"sim","classical","t",3,1000,1000,314
0.95,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.0166666666666666,0.316666666666667,0,0,0,1,0.00999999999999999,0.19,0.2,0.05,0.18,0.95,0.481382467537625,0.0325120709911797,1,0.4882897023637,0.0332158752377201,1,-0.0344697034583155,0.0338798948517248,0.179,0.58586439833403,0.0404093900913698,1,-0.171743441109468,0.0401873669697192,0.981,0.585788815069402,0.0404321183116413,1,0.00259552306526242,0.0347854601298562,0.0379999999999998,-0.172500343794287,0.0415991213622239,0.976,0.0348031383986508,0.0356222679329422,0.0338155424181178,0.0468417914045557,0.0441394053547359,0.0468391990521251,0.0342385902218413,0.0456638136120825,0.181382467537625,0.1882897023637,0.28586439833403,0.285788815069402,"sim","classical","t",3,1000,1000,314
0.95,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.0499999999999999,0.95,0,0,0,1,0.02,0.38,0.4,0.0499999999999999,0.12,0.95,0.425927902559123,0.0330155477074953,1,0.443449593186473,0.0361981685111945,1,-0.0414684840902757,0.0356426965743964,0.214,0.450875043936546,0.0361604423367454,1,-0.0592685637657153,0.0355562778658769,0.394,0.447523172641351,0.0362530233811276,1,0.131303794406992,0.107004955954139,0.22,-0.182680778467265,0.106702896146373,0.392,0.0354687101654316,0.0395968428239282,0.0366254432005488,0.0398563301850491,0.0365790980561055,0.0398221644451751,0.1080083269578,0.106918019717873,0.125927902559123,0.143449593186473,0.150875043936546,0.147523172641351,"sim","classical","t",3,1000,1000,314
0.95,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0.0333333333333333,0.633333333333333,0,0,0,1,0.02,0.38,0.4,0.05,0.18,0.95,0.48177048614306,0.032183954011552,1,0.513149368613764,0.0352125471265067,1,-0.0771790504133702,0.035636871491378,0.6,0.583701353253115,0.0400271730019272,1,-0.167616789199191,0.0399673582520641,0.972,0.583492487838453,0.0400723440923992,1,0.00588377567812968,0.0424426360410157,0.046,-0.171229521906382,0.0478179962055246,0.941,0.0367577593078403,0.040993165928185,0.0367997391535453,0.0510764066094875,0.0436769705374649,0.05109949249036,0.0410555676183298,0.0502619613542466,0.18177048614306,0.213149368613764,0.283701353253115,0.283492487838453,"sim","classical","t",3,1000,1000,314
0.95,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.0499999999999999,0.95,0,0,0,1,0.03,0.57,0.6,0.0499999999999999,0.18,0.95,0.483302641165563,0.0321134315110213,1,0.57371659609236,0.0400643097246467,1,-0.148036039955575,0.0398644788305023,0.95,0.587613971364767,0.0399317725742554,1,-0.170937312834808,0.0396954915582003,0.982,0.584276791445953,0.0402689400731107,1,0.0707510529575819,0.105019764861074,0.088,-0.236134284695871,0.104637792611168,0.624,0.0338886310010381,0.0472515678833848,0.0428499969819517,0.0473682607782234,0.0417266725657275,0.0477970992396107,0.0990983912589342,0.0970047245699579,0.183302641165563,0.27371659609236,0.287613971364767,0.284276791445953,"sim","classical","t",3,1000,1000,314
1,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0,0.5,0,0,0,1,0,0.2,0.2,0,0.12,1,0.4250074974752,0.0327555172256248,1,0.430982619679523,0.0334774803341896,1,-0.0287375299980123,0.0336358898011829,0.123,0.450334465943598,0.0358531401428965,1,-0.0603204276971007,0.0353406132648767,0.412,0.450373636691553,0.0358727457221279,1,-0.00191970284374594,0.0382967171504379,0.042,-0.0593301870540661,0.0402234694096471,0.333,0.0369414149281896,0.0375651822634625,0.0331926306201741,0.0417408394793753,0.0358946561980949,0.0417360703226775,0.037323059791656,0.0406226014675899,0.1250074974752,0.130982619679523,0.150334465943598,0.150373636691553,"sim","classical","t",3,1000,1000,314
1,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0,0.333333333333333,0,0,0,1,0,0.2,0.2,0,0.18,1,0.481530482645301,0.0322929493892393,1,0.4896153754717,0.0330078470565712,1,-0.0396981652151865,0.0337390273283945,0.215,0.585332362799043,0.040196337891936,1,-0.170275768324122,0.0400275613275889,0.973,0.585344980165135,0.0402171332354753,1,4.83963528130865e-05,0.0348652243962484,0.047,-0.170261547786602,0.0416985398178699,0.966,0.0363531644181999,0.037030504107496,0.0339767827829756,0.0481884088148696,0.0471913999227259,0.048153936757132,0.0337064493369723,0.0482722493995169,0.181530482645301,0.1896153754717,0.285332362799043,0.285344980165135,"sim","classical","t",3,1000,1000,314
1,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0,0.666666666666667,0,0,0,1,0,0.4,0.4,0,0.18,1,0.483347674949468,0.0321406857081658,1,0.519453690721624,0.0351318618083653,1,-0.0891734559393416,0.0355241140480306,0.714,0.586858538286513,0.0399740727391055,1,-0.169991389172739,0.0398198427004372,0.979,0.586863472322821,0.0399946834615397,1,0.000453228335448956,0.0439931394392236,0.045,-0.170311085104953,0.0495139472311279,0.912,0.0360240209389731,0.040572598899874,0.0371340529903422,0.0491376628810978,0.0414316314543823,0.0491207861955893,0.0453651477008231,0.0525996796375833,0.183347674949468,0.219453690721624,0.286858538286513,0.286863472322821,"sim","classical","t",3,1000,1000,314
