"a1","a2","c1","c2","b1","b2","a0","b0","c0","sigma_eY","rho_U","rho_V","rho_total","rho_rel_U","bias","rho_target","bias_target","design","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_Atilde_fit2","se_Atilde_fit2","power_Atilde_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_Atilde_fit4","se_Atilde_fit4","power_Atilde_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_Atilde_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_Atilde_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.5,0.5,0.45,-0.05,0.5,0.3,0,0,0,1,0.225,-0.025,0.2,1.125,0.25,0.2,0.25,"D1_FixRhoFixBias",0.549587171946327,0.0345173992568254,1,0.51284573293035,0.0347565501658664,1,0.184131905425483,0.0347573687661819,0.999,0.632545596071323,0.0395066075716244,1,-0.166330498493129,0.0395177679115521,0.988,0.583633655420816,0.0404970584551766,1,0.163195166802752,0.0351364536775264,0.998,-0.13355801178302,0.0397460361906665,0.919,0.0339585107087237,0.0339972358687926,0.0353145687962815,0.0384134486926969,0.0395595427852266,0.0389758894137739,0.0355962267219317,0.0396895514543058,0.249587171946327,0.21284573293035,0.332545596071323,0.283633655420816,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.45,0.35,0.1,0.3,0,0,0,1,0.225,0.175,0.4,0.5625,0.05,0.4,0.05,"D1_FixRhoFixBias",0.348577758465822,0.031779141238921,1,0.3373591643364,0.0347120454309392,1,0.0280565211472183,0.0346985054330235,0.125,0.364415489743686,0.0366852104948722,1,-0.0318113248261036,0.0367144166426052,0.128,0.353887905383137,0.0382039432847473,1,0.0350426608515114,0.0353424830447593,0.157,-0.038826320047784,0.0373967131083647,0.17,0.031372401289219,0.0343186742612028,0.0350729367684185,0.036327653396975,0.0364802148120109,0.0379072877292838,0.0355142637691534,0.0369644925114023,0.0485777584658218,0.0373591643364003,0.064415489743686,0.0538879053831369,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.45,0.35,0.2,0.3,0,0,0,1,0.225,0.175,0.4,0.5625,0.1,0.4,0.1,"D1_FixRhoFixBias",0.39975418284517,0.0321158657542551,1,0.37661543169696,0.0350145861513522,1,0.0578859064361489,0.0350344401642998,0.385,0.433431559803992,0.0370275964007915,1,-0.0675079894750658,0.0370418998799612,0.427,0.411653666158148,0.0384915871558669,1,0.0723554446085173,0.0355997153959625,0.539,-0.0818193658079742,0.0376519271947804,0.573,0.0311093902967047,0.0344036085959599,0.0345446846908153,0.0357515777398106,0.0374695005590937,0.0376121201925239,0.0348574200855647,0.0377945472862145,0.0997541828451701,0.0766154316969596,0.133431559803992,0.111653666158148,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.45,0.35,0.3,0.3,0,0,0,1,0.225,0.175,0.4,0.5625,0.15,0.4,0.15,"D1_FixRhoFixBias",0.449696347050323,0.032744341988375,1,0.413452733546954,0.035633932925604,1,0.0905079495715565,0.0356214984890807,0.721,0.499280958880719,0.0377114679699027,1,-0.0989705167797703,0.0376743665642828,0.746,0.465547662659106,0.0390850228607937,1,0.112182182977868,0.0361090723451352,0.868,-0.121321615214316,0.0381967528073881,0.892,0.0317485818115168,0.0352527540431847,0.036762950394237,0.0368988407441487,0.0373017428451822,0.0389214885655151,0.0369653544358807,0.0377958074223523,0.149696347050323,0.113452733546955,0.199280958880719,0.165547662659106,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.45,0.35,0.4,0.3,0,0,0,1,0.225,0.175,0.4,0.5625,0.2,0.4,0.2,"D1_FixRhoFixBias",0.500895976570191,0.0334902135200508,1,0.453460149126321,0.03636404020777,1,0.118725714407575,0.0363966057135593,0.908,0.567549365970408,0.0384470768035073,1,-0.133496054218501,0.0384719055065016,0.936,0.523217146920668,0.0397190727068261,1,0.147846689806517,0.0367564603594379,0.988,-0.162999326781858,0.0388806801140847,0.987,0.032871781893863,0.0358877653947395,0.0345328815269238,0.038025516282583,0.0386411684623753,0.0393394357178517,0.0347330889835421,0.0392220842123729,0.200895976570191,0.153460149126321,0.267549365970408,0.223217146920668,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.45,0.35,0.5,0.3,0,0,0,1,0.225,0.175,0.4,0.5625,0.25,0.4,0.25,"D1_FixRhoFixBias",0.549679087246761,0.0344822984825856,1,0.491021560031694,0.0373590661819375,1,0.146501700285517,0.0373269036742259,0.975,0.632506599518141,0.0394766854672208,1,-0.165869585487254,0.039480293501305,0.991,0.577582973775582,0.0406407683850751,1,0.182425807780797,0.0375406344963386,0.999,-0.202139123860899,0.0397487644460641,1,0.0348453199330778,0.0374304334837796,0.0377090890616955,0.0389621367290656,0.0389132568647032,0.0403485449984441,0.0374630649766647,0.0392271852378611,0.249679087246761,0.191021560031694,0.332506599518141,0.277582973775582,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.45,0.75,0.1,0.3,0,0,0,1,0.225,0.375,0.6,0.375,0.05,0.6,0.05,"D1_FixRhoFixBias",0.34984313946258,0.0317699354450796,1,0.33505288219177,0.039703510241161,1,0.0246431388486948,0.0396816631309099,0.1,0.366260920119309,0.0366809280298039,1,-0.0328966462962535,0.0366751956873596,0.159,0.341562459504102,0.0398490056403541,1,0.0822797523317101,0.0520730458032118,0.351,-0.0822334010617702,0.0481394045040795,0.386,0.0316161609449383,0.0389816324798841,0.0397501076968582,0.0362809248577527,0.0378909871614976,0.0392347492671322,0.0507647230887006,0.0484512304020472,0.0498431394625802,0.0350528821917705,0.0662609201193086,0.041562459504102,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.45,0.75,0.2,0.3,0,0,0,1,0.225,0.375,0.6,0.375,0.1,0.6,0.1,"D1_FixRhoFixBias",0.399165917595866,0.0321636956897266,1,0.371450525095116,0.0401195696560741,1,0.0463436265288647,0.040122412339174,0.202,0.432704991348986,0.0370362257226024,1,-0.0673609484340815,0.0370261653440073,0.449,0.384163638783533,0.0400822070043449,1,0.16236727756987,0.0525017267765757,0.867,-0.16488322138687,0.0484985080980265,0.92,0.0314640322438235,0.0392117196131348,0.0397593967851535,0.0358548929031772,0.0370059865037227,0.0390572018415893,0.0525133890577144,0.049016193281255,0.0991659175958664,0.0714505250951156,0.132704991348986,0.0841636387835334,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.45,0.75,0.3,0.3,0,0,0,1,0.225,0.375,0.6,0.375,0.15,0.6,0.15,"D1_FixRhoFixBias",0.449817847031986,0.0326178297027569,1,0.40803593329449,0.0407696197276553,1,0.069747188298953,0.0408376379540823,0.4,0.499237318596471,0.0375656719769081,1,-0.0989007094481834,0.0376413221232187,0.75,0.426833637978014,0.0404737520799847,1,0.241286567248314,0.053102625930677,0.993,-0.24373789133639,0.0490442603478164,0.999,0.0325857988795857,0.0405104871683404,0.0407886771977067,0.0382327292865553,0.0377723458926045,0.0406153683132429,0.0523436651046145,0.0487940487423433,0.149817847031986,0.10803593329449,0.199237318596471,0.126833637978014,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.45,0.75,0.4,0.3,0,0,0,1,0.225,0.375,0.6,0.375,0.2,0.6,0.2,"D1_FixRhoFixBias",0.499937037122912,0.0334759021447978,1,0.443700822821237,0.041730648390172,1,0.093846294866594,0.0417686849767793,0.608,0.566168374285927,0.0384216366525563,1,-0.132874628506407,0.0384801697419796,0.927,0.469113034583467,0.0410529846618943,1,0.323959293428759,0.0538135668618115,1,-0.327477295865671,0.0497472698767142,1,0.0334253329741193,0.0407313018966224,0.0420014205706417,0.0387090628441912,0.0391491010387739,0.0403163877026243,0.0542491254917791,0.0504341311556098,0.199937037122912,0.143700822821237,0.266168374285927,0.169113034583467,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.45,0.75,0.5,0.3,0,0,0,1,0.225,0.375,0.6,0.375,0.25,0.6,0.25,"D1_FixRhoFixBias",0.551324205486781,0.0344976902090023,1,0.479608511006117,0.0429919279721149,1,0.119254439601982,0.0429413145716319,0.8,0.634098635553373,0.0395122240884245,1,-0.165278140086321,0.0394585192548132,0.991,0.511553260605429,0.0418477355916872,1,0.407541392276721,0.0547364681481029,1,-0.409732977184099,0.0505432057344254,1,0.0348449110330831,0.0421153929873637,0.0423554832140807,0.0387560067065605,0.0385928219040389,0.0409672871829024,0.0542857946970986,0.0497158127057219,0.251324205486781,0.179608511006117,0.334098635553373,0.211553260605429,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.5,-0.1,0.1,0.3,0,0,0,1,0.25,-0.05,0.2,1.25,0.05,0.2,0.05,"D1_FixRhoFixBias",0.349883680159421,0.0317198767759827,1,0.341894259805577,0.0323592622197117,1,0.0402462260986787,0.0324250485519868,0.221,0.366098789659005,0.0366242742609301,1,-0.0324352292439466,0.0366719099843752,0.136,0.354348494200188,0.038261966944334,1,0.0354614316596821,0.0333822553322696,0.186,-0.0230050409984647,0.037739382075195,0.084,0.0324289389003743,0.0327092614597877,0.0322050354346278,0.0367903533131479,0.0354489426686472,0.0381259786637702,0.0334670080027502,0.0369210519005413,0.0498836801594209,0.0418942598055768,0.0660987896590052,0.0543484942001882,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.5,-0.1,0.2,0.3,0,0,0,1,0.25,-0.05,0.2,1.25,0.1,0.2,0.1,"D1_FixRhoFixBias",0.399154757322235,0.0321024716620105,1,0.382435840459963,0.0326815333902581,1,0.0831934035903771,0.0326743365176297,0.73,0.432748039034223,0.037041493092611,1,-0.0672513315322374,0.0371183280531672,0.453,0.408208528133579,0.0386449333612656,1,0.0733324810636443,0.033612899687618,0.594,-0.0476387813947142,0.0381236407700032,0.226,0.0325670353445816,0.0331214071162964,0.0332977955642894,0.0365048578343852,0.037320296563424,0.0379171589589278,0.0341053776188569,0.0383067184889857,0.0991547573222349,0.0824358404599626,0.132748039034223,0.108208528133579,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.5,-0.1,0.3,0.3,0,0,0,1,0.25,-0.05,0.2,1.25,0.15,0.2,0.15,"D1_FixRhoFixBias",0.449594013743387,0.0327369071352994,1,0.424514808235603,0.0331897832742073,1,0.125186458733716,0.0331625735729816,0.955,0.49980474583001,0.0376776491686258,1,-0.100577137127023,0.0376720710873006,0.758,0.463056765929837,0.0391733665358908,1,0.110418674810054,0.0340735450949219,0.904,-0.0712785619195965,0.0385705785498848,0.451,0.0324339373164043,0.0329050523849797,0.0336782514435947,0.036933636324528,0.0380953129033854,0.0381725842905378,0.0342831438669565,0.0386082061880054,0.149594013743387,0.124514808235603,0.19980474583001,0.163056765929837,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.5,-0.1,0.4,0.3,0,0,0,1,0.25,-0.05,0.2,1.25,0.2,0.2,0.2,"D1_FixRhoFixBias",0.500685223632401,0.0335022021026388,1,0.467297790154607,0.0337995208300239,1,0.166794549851093,0.033791817264454,0.998,0.567584378496061,0.0384866474973126,1,-0.133477899661652,0.0384416352345963,0.939,0.518447532092364,0.0398808815396027,1,0.147154034271923,0.0346897293832099,0.985,-0.0941988534279428,0.0392230770322939,0.66,0.0343911054281232,0.0345428746677977,0.0350060776586661,0.0396730877134058,0.0390295959707748,0.0404302054822771,0.0355835809673601,0.0394541783957854,0.200685223632401,0.167297790154607,0.267584378496061,0.218447532092365,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.5,-0.1,0.5,0.3,0,0,0,1,0.25,-0.05,0.2,1.25,0.25,0.2,0.25,"D1_FixRhoFixBias",0.550357488729027,0.0344822862812453,1,0.508523080696271,0.0345741348725709,1,0.210186470785778,0.0346263188017929,1,0.633641214923689,0.039497075636635,1,-0.16622239550223,0.0394511648347166,0.991,0.571947622372633,0.0407238994186767,1,0.185861018533716,0.0354888935413375,1,-0.116923414555415,0.0400590417235037,0.825,0.034976905478434,0.0353614533462447,0.0339330993917566,0.0403126301220407,0.038745535513911,0.0417115249490451,0.0348365552853659,0.0395220097500796,0.250357488729027,0.208523080696271,0.333641214923689,0.271947622372633,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.5,0.3,0.1,0.3,0,0,0,1,0.25,0.15,0.4,0.625,0.05,0.4,0.05,"D1_FixRhoFixBias",0.351266082357929,0.0318143250571288,1,0.33666777440706,0.0347131690021273,1,0.0364347636845168,0.034634486428503,0.168,0.369212501651591,0.0367243880208082,1,-0.0358835291569649,0.0366715595033102,0.173,0.355418146789945,0.0385244904300922,1,0.0414512612738197,0.0349103758818032,0.207,-0.0415058181140769,0.0369617049970382,0.209,0.0306103392797347,0.033294967061137,0.0347945986415154,0.0352594882904447,0.0373415327981317,0.0368405962610011,0.0351192800492914,0.037697687687383,0.0512660823579291,0.0366677744070601,0.0692125016515907,0.0554181467899451,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.5,0.3,0.2,0.3,0,0,0,1,0.25,0.15,0.4,0.625,0.1,0.4,0.1,"D1_FixRhoFixBias",0.398775772320138,0.0321175053526227,1,0.369446803266069,0.0349626858056134,1,0.0735317524720818,0.0349571145043171,0.555,0.431883090171247,0.0370434645974458,1,-0.0661904569368616,0.0370045239824057,0.416,0.404369532859888,0.0387784841267241,1,0.0824700300897945,0.0351678431698078,0.654,-0.0769413803474116,0.0372051216926816,0.535,0.0319395977932471,0.034600748280735,0.034448432799666,0.0370450464891608,0.036908661449398,0.0386227895217842,0.0346610510288796,0.0370933893633679,0.0987757723201382,0.0694468032660693,0.131883090171247,0.104369532859888,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.5,0.3,0.3,0.3,0,0,0,1,0.25,0.15,0.4,0.625,0.15,0.4,0.15,"D1_FixRhoFixBias",0.4511959502876,0.0327037602418301,1,0.408136280639581,0.0355581212371416,1,0.107147909624026,0.0355250245609567,0.863,0.500956509203549,0.0376265285929013,1,-0.0996434366706276,0.0376403130492074,0.748,0.460433995705157,0.0392811413826178,1,0.121101070464933,0.0356670479507257,0.922,-0.115969165185774,0.0377513976032617,0.857,0.034331282405128,0.0371723786693089,0.0359305369247433,0.0397543691224104,0.0381186975468223,0.0412470987700271,0.0360363941204978,0.0382431656022377,0.1511959502876,0.108136280639581,0.200956509203549,0.160433995705157,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.5,0.3,0.4,0.3,0,0,0,1,0.25,0.15,0.4,0.625,0.2,0.4,0.2,"D1_FixRhoFixBias",0.49913262984139,0.0334419076616485,1,0.441896928249284,0.036229856626503,1,0.143098729638125,0.0362588189219743,0.98,0.565371348608695,0.0384242192644561,1,-0.132338059433832,0.0384460593522984,0.919,0.51153650597519,0.0399413756199706,1,0.161323955552513,0.0362767982157407,0.992,-0.153743753069458,0.0383938747481752,0.977,0.0342876852660632,0.0366275089947561,0.036229534472192,0.0398547249587001,0.0385642591657933,0.0407308682442831,0.0361289013822492,0.0384851474073362,0.19913262984139,0.141896928249284,0.265371348608695,0.21153650597519,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.5,0.3,0.5,0.3,0,0,0,1,0.25,0.15,0.4,0.625,0.25,0.4,0.25,"D1_FixRhoFixBias",0.550068003441224,0.0344731303322773,1,0.47940166697134,0.0372214892583321,1,0.176489568091463,0.0372206161649382,0.996,0.633865443236227,0.0394702387908025,1,-0.167719013354741,0.039500532218514,0.989,0.567238728015665,0.0408542873718655,1,0.199383796006366,0.0370803448180115,1,-0.194126038117403,0.0392645207814013,0.997,0.034383694724252,0.0369310446701977,0.0378849293110011,0.0388359905169505,0.0395473755213563,0.040011709243334,0.038042863383766,0.0394038202162084,0.250068003441224,0.17940166697134,0.333865443236227,0.267238728015665,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.5,0.7,0.1,0.3,0,0,0,1,0.25,0.35,0.6,0.416666666666667,0.05,0.6,0.05,"D1_FixRhoFixBias",0.350993011036924,0.0317741314288336,1,0.331670613319215,0.0397645525900854,1,0.0322118016211775,0.0397216821497548,0.111,0.367839898608717,0.0367133137158109,1,-0.0336173958369879,0.0366798831627479,0.148,0.341209756621052,0.0401218465169466,1,0.0798202444126082,0.0486128246599134,0.374,-0.0762113764975868,0.0448944816485707,0.395,0.0311926153189294,0.0379361571400883,0.038150280741558,0.0363017354208343,0.0357972779916675,0.03863350683487,0.0481656755593823,0.0450485364126332,0.0509930110369238,0.0316706133192151,0.0678398986087171,0.0412097566210521,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.5,0.7,0.2,0.3,0,0,0,1,0.25,0.35,0.6,0.416666666666667,0.1,0.6,0.1,"D1_FixRhoFixBias",0.399618615155395,0.0321085653591548,1,0.361505607998659,0.0401328818051459,1,0.0633824272812563,0.04009559330261,0.347,0.432123785568745,0.0370571556633637,1,-0.0647577197544775,0.0370482555160652,0.421,0.380056395323423,0.0403325792404757,1,0.156211995511677,0.0489127370650557,0.894,-0.148288102620688,0.0452101004706194,0.897,0.0322600558492127,0.0410266365543477,0.0396891126257422,0.0386702328207385,0.0383375771389696,0.0417689730309044,0.0477082388483299,0.0458670266248746,0.0996186151553946,0.0615056079986591,0.132123785568745,0.0800563953234228,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.5,0.7,0.3,0.3,0,0,0,1,0.25,0.35,0.6,0.416666666666667,0.15,0.6,0.15,"D1_FixRhoFixBias",0.449462182238419,0.0327240763950009,1,0.393285260583225,0.0408069908861727,1,0.0936939668520578,0.0407922709050779,0.638,0.499647439400133,0.037671535454057,1,-0.100350791945574,0.0376473352766573,0.758,0.42154682435787,0.0407432952902302,1,0.234239091732711,0.049358619621072,0.995,-0.225096823403223,0.045596484641165,1,0.0339513838715833,0.0415009947832123,0.0398752637537002,0.0389076018672292,0.0374446491646003,0.0413417533077362,0.0480402845220717,0.0456702667742025,0.149462182238419,0.0932852605832246,0.199647439400133,0.12154682435787,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.5,0.7,0.4,0.3,0,0,0,1,0.25,0.35,0.6,0.416666666666667,0.2,0.6,0.2,"D1_FixRhoFixBias",0.499718659364468,0.0335408009464458,1,0.424928635326299,0.0417243127959609,1,0.124687121413724,0.0416822967676238,0.849,0.566417097389408,0.0384796766119656,1,-0.13371174604314,0.0384603979922584,0.923,0.462283393085289,0.0412909040082976,1,0.312027645830376,0.0500077079659991,1,-0.300090964962164,0.046216015033518,1,0.0337750719520955,0.0424086062933093,0.0411938245365464,0.0389470520075344,0.0389627441162511,0.0421159965996878,0.0476729567646047,0.0453065780620703,0.199718659364468,0.124928635326299,0.266417097389408,0.162283393085289,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.5,0.7,0.5,0.3,0,0,0,1,0.25,0.35,0.6,0.416666666666667,0.25,0.6,0.25,"D1_FixRhoFixBias",0.549530408735002,0.0345185249387893,1,0.455214537231414,0.0428400565995581,1,0.157586930343288,0.0428773369362466,0.958,0.632451480676374,0.0394963012568838,1,-0.166418565543731,0.0395423134236787,0.992,0.501843567083291,0.0419630775717524,1,0.392521279236447,0.0509398997823081,1,-0.375843615670663,0.0470743436718239,1,0.0342559425736019,0.043021170653371,0.0430469204192102,0.0401404781558197,0.0389506509724828,0.0431730985175955,0.0494715777671178,0.0457730402854403,0.249530408735002,0.155214537231414,0.332451480676374,0.201843567083291,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.55,-0.15,0.1,0.3,0,0,0,1,0.275,-0.075,0.2,1.375,0.05,0.2,0.05,"D1_FixRhoFixBias",0.348708305861755,0.0317967350089679,1,0.33925101874266,0.0324367320613881,1,0.0470502328862476,0.032443597525947,0.304,0.365848240432874,0.036725959699077,1,-0.0342323746470998,0.0367339316094819,0.144,0.350489135167173,0.0387666713451999,1,0.0418009191134153,0.0339527319033306,0.229,-0.0203215627355709,0.0384178833173757,0.0749999999999999,0.0308428390473804,0.0314888926031019,0.0317201122153035,0.0350988193468698,0.0352760558638124,0.0371324321071803,0.0333845633041034,0.0372489200374758,0.0487083058617554,0.0392510187426602,0.0658482404328739,0.0504891351671727,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.55,-0.15,0.2,0.3,0,0,0,1,0.275,-0.075,0.2,1.375,0.1,0.2,0.1,"D1_FixRhoFixBias",0.399016197565048,0.0321215243000559,1,0.380659023425172,0.032669824063364,1,0.0917700918063818,0.0326793828524578,0.801,0.431852477821617,0.0370645122005285,1,-0.0656953350452201,0.0370660324562181,0.435,0.401867956290506,0.0390430091263781,1,0.0817804906650505,0.034197980201316,0.661,-0.0384138654891676,0.0386980036190048,0.169,0.0318740503673175,0.0319952367372362,0.0318362126521394,0.0370347391182652,0.0371843132908623,0.0387899704295153,0.0337122644438943,0.0393028237135193,0.0990161975650475,0.0806590234251722,0.131852477821617,0.101867956290506,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.55,-0.15,0.3,0.3,0,0,0,1,0.275,-0.075,0.2,1.375,0.15,0.2,0.15,"D1_FixRhoFixBias",0.449741669701938,0.0327014197798177,1,0.421672478045474,0.033097458738462,1,0.140163637509131,0.0331253733288827,0.982,0.499871471144665,0.0376515411672495,1,-0.100187259876375,0.0376570289254837,0.76,0.454006270155278,0.0395296709575405,1,0.124915661848169,0.0346538116208721,0.947,-0.0584651184999207,0.0391809665193544,0.31,0.0318272109309823,0.0325587653917221,0.0344217744636865,0.0362354687606577,0.0364912335424048,0.0385394822771576,0.0359575971012064,0.038025989141065,0.149741669701938,0.121672478045474,0.199871471144665,0.154006270155278,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.55,-0.15,0.4,0.3,0,0,0,1,0.275,-0.075,0.2,1.375,0.2,0.2,0.2,"D1_FixRhoFixBias",0.498265218227927,0.0335209155351577,1,0.460334450819037,0.0337053058203606,1,0.189228170572839,0.0337273808158852,1,0.565698841169904,0.0384711747133235,1,-0.135059418241685,0.038462432984289,0.947,0.503946771782694,0.0401885522708103,1,0.168618976564923,0.0352404225424496,0.995,-0.0790812609612554,0.0398112426293713,0.51,0.0327011456048799,0.0331505734811534,0.0340646584932516,0.0371974438676434,0.037067008639001,0.0391313448612839,0.0358191691789998,0.0387161488913466,0.198265218227927,0.160334450819037,0.265698841169904,0.203946771782694,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.55,-0.15,0.5,0.3,0,0,0,1,0.275,-0.075,0.2,1.375,0.25,0.2,0.25,"D1_FixRhoFixBias",0.551492322413203,0.0345203614955363,1,0.504411831906069,0.0344663417090046,1,0.234216170374223,0.0344656654744285,1,0.634094917921584,0.0394892011858693,1,-0.165545178785074,0.0394343345951081,0.991,0.55729538447561,0.0410425138332247,1,0.209167377127704,0.0359921120952624,1,-0.0958839209534951,0.04061284839083,0.656,0.0361855956404516,0.035907145777981,0.0347148489908517,0.041209149683629,0.0389088538528393,0.0421783424673136,0.0358961081516535,0.0400334075754625,0.251492322413203,0.204411831906069,0.334094917921584,0.25729538447561,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.55,0.25,0.1,0.3,0,0,0,1,0.275,0.125,0.4,0.6875,0.05,0.4,0.05,"D1_FixRhoFixBias",0.349829972888106,0.0317639180860444,1,0.33298340388361,0.0346501153246669,1,0.042127153221062,0.0346985684175957,0.216,0.367187131118298,0.0366967605580566,1,-0.0346266476447804,0.0367159677307347,0.164,0.350903175372647,0.0388317294957955,1,0.0443684568876944,0.0347666994078014,0.235,-0.037540433129372,0.036776479511833,0.179,0.0316972995972639,0.0346668925638488,0.0350835344856081,0.0374133370861043,0.0364725834790102,0.0396368695785759,0.0350309898605452,0.0364608796835142,0.0498299728881064,0.0329834038836104,0.0671871311182976,0.0509031753726468,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.55,0.25,0.2,0.3,0,0,0,1,0.275,0.125,0.4,0.6875,0.1,0.4,0.1,"D1_FixRhoFixBias",0.402582814316107,0.0321242680383339,1,0.368730395166319,0.0349599519996062,1,0.0844890076691145,0.034921973313119,0.66,0.43504068724399,0.0370273428874166,1,-0.0650011404468302,0.0370382436874409,0.426,0.402466463224425,0.0390827742527656,1,0.0888099905895245,0.0349453600547521,0.698,-0.0710352990176546,0.0370122766598766,0.482,0.0311409749560803,0.0335937023253748,0.0353579447206356,0.0363451700728282,0.037758900958793,0.0383479019717527,0.0353360813066413,0.0377338799356316,0.102582814316107,0.0687303951663192,0.13504068724399,0.102466463224425,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.55,0.25,0.3,0.3,0,0,0,1,0.275,0.125,0.4,0.6875,0.15,0.4,0.15,"D1_FixRhoFixBias",0.450628111916592,0.0326941789150404,1,0.40086769915366,0.0354847437494975,1,0.123788536599205,0.0354135103394159,0.931,0.499701062695358,0.0376286134939851,1,-0.0980775905271306,0.037572018031776,0.745,0.451763082929175,0.0395853218201559,1,0.130297073108052,0.0353606956391588,0.951,-0.106933451397965,0.0374138449641925,0.81,0.0319360000472461,0.0348457851801499,0.0365512901430869,0.0368748664136267,0.0373392394644168,0.0387765937815077,0.0364572345839596,0.0372245263240616,0.150628111916592,0.10086769915366,0.199701062695358,0.151763082929176,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.55,0.25,0.4,0.3,0,0,0,1,0.275,0.125,0.4,0.6875,0.2,0.4,0.2,"D1_FixRhoFixBias",0.499667414743263,0.0334896721635355,1,0.432189394399469,0.0361768385005379,1,0.168343997642705,0.0361502743302016,0.995,0.566502289951725,0.038442069762933,1,-0.134053458342702,0.0385019085193544,0.923,0.501500569607254,0.040237379544735,1,0.176990135046283,0.0359758065909395,0.997,-0.145976461973035,0.0381375989865531,0.962,0.0333019655025901,0.0359421153623535,0.0354768044550155,0.0392112339754786,0.0399927002971952,0.0410196452146294,0.0356186958475834,0.0393573546226166,0.199667414743263,0.132189394399469,0.266502289951725,0.201500569607254,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.55,0.25,0.5,0.3,0,0,0,1,0.275,0.125,0.4,0.6875,0.25,0.4,0.25,"D1_FixRhoFixBias",0.547911848255727,0.0344431847169626,1,0.464059627701604,0.0370236599629837,1,0.209402836631047,0.0370659898644026,1,0.630519596601416,0.0394455622139704,1,-0.165327231309119,0.0394644884101344,0.991,0.549734270580414,0.0410499275617453,1,0.220239041454843,0.0367661819279916,1,-0.180154011222217,0.0388701164671291,0.999,0.0343734736633572,0.0374501230237148,0.0365588924200063,0.0394909077804998,0.038544676179479,0.041536586149701,0.0364720934219996,0.0381409135658583,0.247911848255727,0.164059627701604,0.330519596601416,0.249734270580414,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.55,0.65,0.1,0.3,0,0,0,1,0.275,0.325,0.6,0.458333333333333,0.05,0.6,0.05,"D1_FixRhoFixBias",0.348658962252771,0.0317983640151569,1,0.325268700574411,0.0397518595079826,1,0.038979180918855,0.0397645324128707,0.16,0.365427291432422,0.0367280468159565,1,-0.0335175401421914,0.0367113119738088,0.144,0.337267995517513,0.0403875072560385,1,0.0768755985825064,0.0460373390233284,0.374,-0.0693292470438058,0.0424998238329798,0.369,0.031835056214179,0.0393489511598513,0.0390677682950285,0.0363072926393685,0.0363987522733009,0.0399021473565085,0.0454131049805997,0.0420547274912531,0.048658962252771,0.0252687005744113,0.0654272914324222,0.0372679955175129,"sim","classical","norm",NA,1000,1000,314
