"f_target","b1","design","rho_target","a1","a2","b0","b2","c1","c2","a0","c0","sigma_eY","ax_1","ax_2","bx_1","bx_2","p_x2","rho_U","rho_V","rho_total","rho_rel_U","bias_struct","var_A_given_X","bias_fit1_pop","var_A_given_XV","bias_fit3_pop","f_achieved","a2_rule","a2_chosen","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_Atilde_fit2","se_Atilde_fit2","power_Atilde_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_Atilde_fit4","se_Atilde_fit4","power_Atilde_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_Atilde_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_Atilde_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.75,0.3,"D2_highRho_unequalA2_WithX",0.7,0.45,0.837467578644874,0,0.3,0.388888888888889,0.626889939846406,0,0,1,0.15,0.15,0.2,0.2,0.5,0.175,0.525,0.7,0.25,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.75,"max_feasible_given_X",0.837467578644874,0.441229623056073,0.0335394694292047,1,0.414956136065206,0.0481166430695104,1,0.0357092729184725,0.047005399420472,0.128,0.833275941082909,0.0634708748674087,1,-0.447174990089805,0.062040206558844,1,0.800108427263572,0.0709287945584503,1,0.0478853854774573,0.0458667120868345,0.187,-0.449495005499942,0.0620793444677319,1,0.0324086551056308,0.0466453880142175,0.0473423701096463,0.0632730525854646,0.0628115850114615,0.0708096981923035,0.0458241654411174,0.0628158413130094,0.141229623056073,0.114956136065206,0.533275941082909,0.500108427263572,"sim","classical","norm",NA,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2_WithX",0.7,0.45,0.837467578644874,0,0.3,0.311111111111111,0.668682602502833,0,0,1,0.15,0.15,0.2,0.2,0.5,0.14,0.56,0.7,0.2,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.8,"max_feasible_given_X",0.837467578644874,0.442454005232718,0.0335701762773412,1,0.450496906140847,0.0480553970868487,1,-0.0110345074912018,0.0469732672688407,0.068,0.833413129760114,0.0635738954145019,1,-0.445843991174943,0.062137152033522,1,0.810935799097373,0.0684522616950637,1,0.0409454269123662,0.0463746662695207,0.133,-0.454407766205525,0.0629080719723455,1,0.0326053853258495,0.0490110644686646,0.0482482138808572,0.0632841486175534,0.0614774096437718,0.0693752863740814,0.0471320918497801,0.061797734230538,0.142454005232718,0.150496906140847,0.533413129760114,0.510935799097374,"sim","classical","norm",NA,1000,1000,314
0.85,0.3,"D2_highRho_unequalA2_WithX",0.7,0.45,0.837467578644874,0,0.3,0.233333333333333,0.71047526515926,0,0,1,0.15,0.15,0.2,0.2,0.5,0.105,0.595,0.7,0.15,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.85,"max_feasible_given_X",0.837467578644874,0.442312705213618,0.0335646181912809,1,0.487069489552437,0.048100384991013,1,-0.0609869044486157,0.0469926186545539,0.257,0.836532726339287,0.0635831894212466,1,-0.449120192390339,0.0621018348315158,1,0.823785731972334,0.0665510926429829,1,0.030972692642403,0.0476325087277364,0.109,-0.460449952179093,0.0645246471157324,1,0.0336827570026241,0.0488542046864467,0.0478908796126427,0.0617546936306641,0.0613103501756495,0.0645796367961975,0.0493175682143196,0.0644183967904565,0.142312705213618,0.187069489552437,0.536532726339287,0.523785731972334,"sim","classical","norm",NA,1000,1000,314
0.9,0.3,"D2_highRho_unequalA2_WithX",0.7,0.45,0.837467578644874,0,0.3,0.155555555555556,0.752267927815687,0,0,1,0.15,0.15,0.2,0.2,0.5,0.07,0.63,0.7,0.1,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.9,"max_feasible_given_X",0.837467578644874,0.442795504788677,0.0335346329790961,1,0.520943960871085,0.047958605031767,1,-0.106770525944783,0.046917614547694,0.624,0.833835771748359,0.0634917720319199,1,-0.446093912892272,0.0620726145196669,1,0.827382127362429,0.0649818884433091,1,0.0234105763251652,0.0496987684479951,0.08,-0.458284174452641,0.0672638300451101,1,0.0346677043098327,0.0496364293529171,0.047762435316715,0.0664070585219802,0.064493785061289,0.068264126657778,0.0502922767057579,0.0689299794390511,0.142795504788677,0.220943960871085,0.533835771748359,0.527382127362429,"sim","classical","norm",NA,1000,1000,314
0.95,0.3,"D2_highRho_unequalA2_WithX",0.7,0.45,0.837467578644874,0,0.3,0.0777777777777777,0.794060590472114,0,0,1,0.15,0.15,0.2,0.2,0.5,0.035,0.665,0.7,0.0499999999999999,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.95,"max_feasible_given_X",0.837467578644874,0.443973790256551,0.0335468935555437,1,0.559357170372218,0.0478052021003839,1,-0.157577192767088,0.0467418012391792,0.916,0.836806184020602,0.0635216978991278,1,-0.448187873983941,0.0621222034310827,1,0.835158809285054,0.0639612868658677,1,0.0109319209908573,0.0530009324326526,0.054,-0.455509622099549,0.0718467215561635,1,0.033069251832804,0.0481673631164882,0.0473747972855358,0.0630712939593644,0.0591999069463276,0.0636444985371707,0.0532108736053526,0.0683631584392366,0.143973790256551,0.259357170372218,0.536806184020602,0.535158809285054,"sim","classical","norm",NA,1000,1000,314
1,0.3,"D2_highRho_unequalA2_WithX",0.7,0.45,0.837467578644874,0,0.3,0,0.835853253128541,0,0,1,0.15,0.15,0.2,0.2,0.5,0,0.7,0.7,0,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,1,"max_feasible_given_X",0.837467578644874,0.443814637250298,0.0335462471228354,1,0.5936158415207,0.0476846506472011,1,-0.204243375717616,0.0465926700624678,0.988,0.83619593396756,0.0634461595858704,1,-0.447666770934107,0.062006778846441,1,0.836222098678742,0.0634789349041997,1,0.000285342812095308,0.0583209498138115,0.0539999999999999,-0.447935605895651,0.0788646232647596,0.999,0.0337780299521804,0.0483239135077187,0.0466388106108114,0.0627832279743941,0.061095800237352,0.0628334723748,0.0584533096796523,0.077849786817833,0.143814637250298,0.2936158415207,0.53619593396756,0.536222098678742,"sim","classical","norm",NA,1000,1000,314
0.55,0.3,"D2_highRho_unequalA2_WithX",0.8,0.45,0.837467578644874,0,0.3,0.8,0.525393473395083,0,0,1,0.15,0.15,0.2,0.2,0.5,0.36,0.44,0.8,0.45,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.55,"max_feasible_given_X",0.837467578644874,0.440963634642626,0.0335502037803853,1,0.116539842463845,0.0571698492512476,0.529,0.386944094063872,0.0558665111256038,1,0.834089621867565,0.0634467422495719,1,-0.448651451715757,0.0620346625865973,1,0.511080623193259,0.116433982511128,0.989,0.227759155056938,0.0689887402276658,0.917,-0.297986129226553,0.0767730939239452,0.969,0.0350186900499389,0.0568439982140067,0.0536955823156077,0.0644040515473201,0.0624086008841013,0.115642012449832,0.0661483713540878,0.0771978416385433,0.140963634642626,-0.183460157536155,0.534089621867565,0.211080623193259,"sim","classical","norm",NA,1000,1000,314
0.6,0.3,"D2_highRho_unequalA2_WithX",0.8,0.45,0.837467578644874,0,0.3,0.711111111111111,0.573156516431,0,0,1,0.15,0.15,0.2,0.2,0.5,0.32,0.48,0.8,0.4,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.6,"max_feasible_given_X",0.837467578644874,0.44217335956411,0.0335771286002666,1,0.188590450671777,0.0576054828010639,0.9,0.302821040908045,0.0562818385647135,0.999,0.832608135417178,0.0635704367976902,1,-0.445541184212684,0.0621666210797098,1,0.630602255481145,0.1003271847274,1,0.159917059439533,0.0616189163514086,0.739,-0.367854309037268,0.0687991156046054,1,0.0341389352496634,0.0582674269964592,0.0578367579008067,0.0639846513523763,0.0602044817756098,0.0995371728536702,0.0623223056746424,0.0661206822641335,0.14217335956411,-0.111409549328223,0.532608135417178,0.330602255481145,"sim","classical","norm",NA,1000,1000,314
0.65,0.3,"D2_highRho_unequalA2_WithX",0.8,0.45,0.837467578644874,0,0.3,0.622222222222222,0.620919559466916,0,0,1,0.15,0.15,0.2,0.2,0.5,0.28,0.52,0.8,0.35,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.65,"max_feasible_given_X",0.837467578644874,0.44325978785431,0.0335819162430851,1,0.256745358480069,0.0580294914060904,0.994,0.222586182159188,0.0566666644805218,0.975,0.831361210777008,0.0635067581798926,1,-0.442750164907269,0.0620692705473412,1,0.695675522755382,0.0900594923202489,1,0.122732975264012,0.0578203823908995,0.571,-0.405260704085561,0.0644371454495885,1,0.0334803729015038,0.056687607384804,0.0570011909421553,0.064767220293071,0.0629514553355021,0.0892941019593632,0.0578352137649954,0.0651980304529555,0.14325978785431,-0.0432546415199313,0.531361210777008,0.395675522755382,"sim","classical","norm",NA,1000,1000,314
0.7,0.3,"D2_highRho_unequalA2_WithX",0.8,0.45,0.837467578644874,0,0.3,0.533333333333333,0.668682602502833,0,0,1,0.15,0.15,0.2,0.2,0.5,0.24,0.56,0.8,0.3,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.7,"max_feasible_given_X",0.837467578644874,0.443029774774936,0.0335708030946665,1,0.326346228738197,0.0583254980576717,1,0.139108912230749,0.0569410471130386,0.682,0.831870091633221,0.0634598204401054,1,-0.443630363833748,0.0620059735911867,1,0.740774851413201,0.0826421476931453,1,0.0961424246116445,0.0559883360620113,0.392,-0.431719361391907,0.0623322152505442,1,0.0341333889739579,0.0558445892089497,0.0546402254038566,0.0633609403322156,0.060737777791598,0.0796920496245624,0.0532922728726161,0.0608872408688401,0.143029774774936,0.0263462287381969,0.531870091633222,0.440774851413201,"sim","classical","norm",NA,1000,1000,314
0.75,0.3,"D2_highRho_unequalA2_WithX",0.8,0.45,0.837467578644874,0,0.3,0.444444444444444,0.71644564553875,0,0,1,0.15,0.15,0.2,0.2,0.5,0.2,0.6,0.8,0.25,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.75,"max_feasible_given_X",0.837467578644874,0.443237023657774,0.0335765919698705,1,0.393328638038271,0.0584669281070256,1,0.0595633745692406,0.057133498958149,0.169,0.831626491559428,0.0636008668306287,1,-0.442789724236017,0.0621517019532387,1,0.768612298981238,0.0772904630060997,1,0.0800030875416086,0.0558010186186907,0.285,-0.447373798309018,0.0622010355527583,1,0.0333935590506613,0.0564761105406432,0.0547339133795599,0.0648340614175178,0.0637187328910862,0.0764523251951356,0.0536462296031358,0.0637434898188789,0.143237023657774,0.0933286380382707,0.531626491559428,0.468612298981238,"sim","classical","norm",NA,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2_WithX",0.8,0.45,0.837467578644874,0,0.3,0.355555555555556,0.764208688574666,0,0,1,0.15,0.15,0.2,0.2,0.5,0.16,0.64,0.8,0.2,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.8,"max_feasible_given_X",0.837467578644874,0.44105518573564,0.0336042701370435,1,0.457124524023471,0.0584723425840275,1,-0.0190878335797883,0.0571163640641351,0.067,0.830525906764587,0.0635763464828683,1,-0.443966987084845,0.0620964257324431,1,0.787978679374947,0.0730664426101701,1,0.0674432639289864,0.0569614393807153,0.212,-0.459763006058656,0.0634951592452491,1,0.031738564770144,0.0577065506130521,0.0579296513304743,0.0634326224456278,0.0626434704908715,0.07245724033532,0.0579167513020373,0.0643071088722854,0.141055185735641,0.157124524023471,0.530525906764587,0.487978679374947,"sim","classical","norm",NA,1000,1000,314
0.85,0.3,"D2_highRho_unequalA2_WithX",0.8,0.45,0.837467578644874,0,0.3,0.266666666666667,0.811971731610583,0,0,1,0.15,0.15,0.2,0.2,0.5,0.12,0.68,0.8,0.15,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.85,"max_feasible_given_X",0.837467578644874,0.439941861536601,0.0335550443051224,1,0.523949913245535,0.0583517992172313,1,-0.100350150365964,0.0570583543845347,0.421,0.826845820068468,0.063542563660496,1,-0.441369816579418,0.0621164096171493,1,0.800699889538231,0.0696025997851261,1,0.0552781009082757,0.0601032622656936,0.145,-0.464307656530073,0.0669647153344899,1,0.0335820599455744,0.0585267934393504,0.0581368008831559,0.0635744850121391,0.0624291029525219,0.0705559991112212,0.0602466626761788,0.0660011640611186,0.139941861536601,0.223949913245535,0.526845820068468,0.500699889538231,"sim","classical","norm",NA,1000,1000,314
0.9,0.3,"D2_highRho_unequalA2_WithX",0.8,0.45,0.837467578644874,0,0.3,0.177777777777778,0.8597347746465,0,0,1,0.15,0.15,0.2,0.2,0.5,0.08,0.72,0.8,0.1,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.9,"max_feasible_given_X",0.837467578644874,0.441229623056073,0.0335394694292047,1,0.593923616165931,0.0581602409040873,1,-0.182219985862855,0.0568205042025375,0.892,0.833275941082909,0.0634708748674087,1,-0.447174990089805,0.062040206558844,1,0.818856646820917,0.066810936357603,1,0.0453378544363483,0.065917580802371,0.104,-0.474137418023585,0.0734481445047774,1,0.0324086551056308,0.0571090927906081,0.0577297256467047,0.0632730525854646,0.0628115850114615,0.0666629277436669,0.0659295149783268,0.0735547203197644,0.141229623056073,0.293923616165931,0.533275941082909,0.518856646820917,"sim","classical","norm",NA,1000,1000,314
0.95,0.3,"D2_highRho_unequalA2_WithX",0.8,0.45,0.837467578644874,0,0.3,0.0888888888888888,0.907497817682416,0,0,1,0.15,0.15,0.2,0.2,0.5,0.04,0.76,0.8,0.0499999999999999,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.95,"max_feasible_given_X",0.837467578644874,0.442454005232718,0.0335701762773412,1,0.660441971550576,0.057756490384954,1,-0.260519746227462,0.0564465191849659,0.995,0.833413129760114,0.0635738954145019,1,-0.445843991174943,0.062137152033522,1,0.828097178421116,0.0647209461876053,1,0.0338052013839655,0.0775533578543251,0.068,-0.472076375258149,0.0866281726444639,1,0.0326053853258495,0.0589307525783663,0.0576756647936714,0.0632841486175534,0.0614774096437718,0.0650207106895707,0.0788584022228225,0.0852450751675298,0.142454005232718,0.360441971550576,0.533413129760114,0.528097178421115,"sim","classical","norm",NA,1000,1000,314
1,0.3,"D2_highRho_unequalA2_WithX",0.8,0.45,0.837467578644874,0,0.3,0,0.955260860718333,0,0,1,0.15,0.15,0.2,0.2,0.5,0,0.8,0.8,0,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,1,"max_feasible_given_X",0.837467578644874,0.442312705213618,0.0335646181912809,1,0.732074311585617,0.0574109263751149,1,-0.34553240899799,0.056054779163559,1,0.836532726339287,0.0635831894212466,1,-0.449120192390339,0.0621018348315158,1,0.836524527672086,0.0636104413542296,1,-0.000829550811925557,0.108270564608923,0.061,-0.448301391232009,0.12078110956218,0.948,0.0336827570026241,0.0560879913075195,0.0551947535045607,0.0617546936306641,0.0613103501756495,0.0618075448429976,0.113400100719528,0.126756142491301,0.142312705213618,0.432074311585617,0.536532726339287,0.536524527672086,"sim","classical","norm",NA,1000,1000,314
0.65,0.3,"D2_highRho_unequalA2_WithX",0.9,0.45,0.837467578644874,0,0.3,0.7,0.698534504400281,0,0,1,0.15,0.15,0.2,0.2,0.5,0.315,0.585,0.9,0.35,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.65,"max_feasible_given_X",0.837467578644874,0.440963634642626,0.0335502037803853,1,-0.075560076894469,0.0844248148346256,0.138,0.547828698149018,0.0824947434644536,1,0.834089621867565,0.0634467422495719,1,-0.448651451715757,0.0620346625865973,1,0.397972626663998,0.129775877115479,0.873,0.351404579780973,0.0914204651878713,0.969,-0.329082433297187,0.0690242300402304,0.996,0.0350186900499389,0.0820513640416409,0.0786099995781462,0.0644040515473201,0.0624086008841013,0.127978705998267,0.0875027758824535,0.0696262611334845,0.140963634642626,-0.375560076894469,0.534089621867565,0.0979726266639979,"sim","classical","norm",NA,1000,1000,314
0.7,0.3,"D2_highRho_unequalA2_WithX",0.9,0.45,0.837467578644874,0,0.3,0.6,0.752267927815687,0,0,1,0.15,0.15,0.2,0.2,0.5,0.27,0.63,0.9,0.3,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.7,"max_feasible_given_X",0.837467578644874,0.44217335956411,0.0335771286002666,1,0.115296591288853,0.0853501803676497,0.261,0.346936785092036,0.0834026343918003,0.977,0.832608135417178,0.0635704367976902,1,-0.445541184212684,0.0621666210797098,1,0.569643233775517,0.108859369119687,0.999,0.246766382662653,0.0831493844911745,0.835,-0.410773542678838,0.063007830477381,1,0.0341389352496634,0.0876381292510622,0.0863340715493078,0.0639846513523763,0.0602044817756098,0.107890379001607,0.0839557262599932,0.060496949042696,0.14217335956411,-0.184703408711147,0.532608135417178,0.269643233775517,"sim","classical","norm",NA,1000,1000,314
0.75,0.3,"D2_highRho_unequalA2_WithX",0.9,0.45,0.837467578644874,0,0.3,0.5,0.806001351231093,0,0,1,0.15,0.15,0.2,0.2,0.5,0.225,0.675,0.9,0.25,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.75,"max_feasible_given_X",0.837467578644874,0.44325978785431,0.0335819162430851,1,0.301144243294775,0.0860794069461835,0.943,0.150802037730669,0.0841029619455893,0.442,0.831361210777008,0.0635067581798926,1,-0.442750164907269,0.0620692705473412,1,0.653672999602428,0.0967108165855389,1,0.200050580654163,0.082232539301712,0.685,-0.455122783930425,0.0621235096370906,1,0.0334803729015038,0.0841156945871394,0.0836347923465533,0.064767220293071,0.0629514553355021,0.0957246434240677,0.0823853556409036,0.0632509265031214,0.14325978785431,0.00114424329477492,0.531361210777008,0.353672999602428,"sim","classical","norm",NA,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2_WithX",0.9,0.45,0.837467578644874,0,0.3,0.4,0.8597347746465,0,0,1,0.15,0.15,0.2,0.2,0.5,0.18,0.72,0.9,0.2,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.8,"max_feasible_given_X",0.837467578644874,0.443029774774936,0.0335708030946665,1,0.491447372293206,0.086154146657899,1,-0.0514088153894469,0.0841488223807001,0.078,0.831870091633221,0.0634598204401054,1,-0.443630363833748,0.0620059735911867,1,0.706119479359389,0.0887644175280168,1,0.177030254126105,0.0875549352163706,0.541,-0.490616985447288,0.0661410895720847,1,0.0341333889739579,0.0832341887839625,0.0813375988034313,0.0633609403322156,0.060737777791598,0.0851162138749907,0.0831883661809002,0.064302427682986,0.143029774774936,0.191447372293206,0.531870091633222,0.406119479359389,"sim","classical","norm",NA,1000,1000,314
0.85,0.3,"D2_highRho_unequalA2_WithX",0.9,0.45,0.837467578644874,0,0.3,0.3,0.913468198061906,0,0,1,0.15,0.15,0.2,0.2,0.5,0.135,0.765,0.9,0.15,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.85,"max_feasible_given_X",0.837467578644874,0.443237023657774,0.0335765919698705,1,0.673930112938468,0.085840140466183,1,-0.244723125424857,0.0838712562740545,0.841,0.831626491559428,0.0636008668306287,1,-0.442789724236017,0.0621517019532387,1,0.73032758328773,0.0844053361082119,1,0.190463056442153,0.104467962581856,0.441,-0.53199491343893,0.0790308579792793,1,0.0333935590506613,0.0836750391426075,0.0816469539927022,0.0648340614175178,0.0637187328910862,0.082834088843869,0.100200507940769,0.0795612667598524,0.143237023657774,0.373930112938468,0.531626491559428,0.43032758328773,"sim","classical","norm",NA,1000,1000,314
0.9,0.3,"D2_highRho_unequalA2_WithX",0.9,0.45,0.837467578644874,0,0.3,0.2,0.967201621477312,0,0,1,0.15,0.15,0.2,0.2,0.5,0.09,0.81,0.9,0.1,0.135,0.955,0.141361256544503,0.253648054718692,0.532233531811318,0.9,"max_feasible_given_X",0.837467578644874,0.44105518573564,0.0336042701370435,1,0.857038474824292,0.0850558159182052,1,-0.44127691026928,0.083101123901355,0.999,0.830525906764587,0.0635763464828683,1,-0.443966987084845,0.0620964257324431,1,0.699826572000435,0.0893308340360658,1,0.36803289311036,0.176865544292433,0.559,-0.6903261427761,0.13363472703886,1,0.031738564770144,0.0846410673466483,0.0832826311455871,0.0634326224456278,0.0626434704908715,0.088172033240194,0.178140582842148,0.13570494381096,0.141055185735641,0.557038474824292,0.530525906764587,0.399826572000435,"sim","classical","norm",NA,1000,1000,314
